Proceso,Expediente Tipo,Expediente Número,Magistrado(a) ponente,Sala,Sentencia Tipo,Sentencia,Fecha Sentencia,SV-SPV,AV-APV
Tutela,T,10729689,Paola Andrea Meneses Mosquera,Salas de Revisión,T,T-293/25,07/03/2025 12:00:00 AM,No,No
Tutela,T,10824925,Carolina Ramírez Pérez,Salas de Revisión,T,T-294/25,07/03/2025 12:00:00 AM,No,No
Tutela,T,10848093,Paola Andrea Meneses Mosquera,Salas de Revisión,T,T-295/25,07/03/2025 12:00:00 AM,No,No
Tutela,T,10645932,José Fernando Reyes Cuartas,Salas de Revisión,T,T-296/25,07/03/2025 12:00:00 AM,Sí,No
Tutela,T,10337033,Jorge Enrique Ibáñez Najar,Salas de Revisión,T,T-299/25,07/04/2025 12:00:00 AM,No,No
Tutela,T,10235258,Jorge Enrique Ibáñez Najar,Salas de Revisión,T,T-300/25,07/07/2025 12:00:00 AM,No,No
Tutela,T,10834364,José Fernando Reyes Cuartas,Salas de Revisión,T,T-301/25,07/07/2025 12:00:00 AM,No,No
Tutela,T,10474881,Vladimir Fernández Andrade,Salas de Revisión,T,T-302/25,07/08/2025 12:00:00 AM,No,Sí
Tutela,T,10732745,Juan Carlos Cortés González,Salas de Revisión,T,T-303/25,07/11/2025 12:00:00 AM,No,No
Tutela,T,10761484,Natalia Ángel Cabo,Salas de Revisión,T,T-304/25,07/12/2025 12:00:00 AM,No,No
Tutela,T,10828770,Juan Carlos Cortés González,Salas de Revisión,T,T-305/25,07/15/2025 12:00:00 AM,No,No
Tutela,T,10841234,Héctor Alfonso Carvajal Londoño,Salas de Revisión,T,T-306/25,07/16/2025 12:00:00 AM,No,No
Tutela,T,10646482,Juan Carlos Cortés González,Salas de Revisión,T,T-307/25,07/17/2025 12:00:00 AM,No,No
Tutela,T,10700641,Jorge Enrique Ibáñez Najar,Salas de Revisión,T,T-308/25,07/21/2025 12:00:00 AM,No,Sí
Tutela,T,10911740,José Fernando Reyes Cuartas,Salas de Revisión,T,T-309/25,07/21/2025 12:00:00 AM,No,Sí
Tutela,T,8639779,Jorge Enrique Ibáñez Najar,Salas de Revisión,T,T-310/25,07/21/2025 12:00:00 AM,Sí,No
Tutela,T,10876820,Vladimir Fernández Andrade,Salas de Revisión,T,T-311/25,07/22/2025 12:00:00 AM,No,Sí
Demanda de inconstitucionalidad,D,15542,José Fernando Reyes Cuartas,Sala Plena,C,C-316/25,07/24/2025 12:00:00 AM,No,Sí
Demanda de inconstitucionalidad,D,15909,Juan Carlos Cortés González,Sala Plena,C,C-317/25,07/24/2025 12:00:00 AM,No,No
Tutela,T,10785266,Paola Andrea Meneses Mosquera,Sala Plena,SU,SU-315/25,07/24/2025 12:00:00 AM,No,Sí
Tutela,T,10633733,Vladimir Fernández Andrade,Salas de Revisión,T,T-312/25,07/24/2025 12:00:00 AM,No,No
Tutela,T,10927325,José Fernando Reyes Cuartas,Salas de Revisión,T,T-313/25,07/24/2025 12:00:00 AM,No,No
Tutela,T,10800316,Juan Carlos Cortés González,Salas de Revisión,T,T-314/25,07/24/2025 12:00:00 AM,No,Sí
Tutela,T,10835155,Natalia Ángel Cabo,Salas de Revisión,T,T-318/25,07/26/2025 12:00:00 AM,No,No
Tutela,T,10858998,Natalia Ángel Cabo,Salas de Revisión,T,T-319/25,07/26/2025 12:00:00 AM,No,No
Tutela,T,10907524,Natalia Ángel Cabo,Salas de Revisión,T,T-320/25,07/26/2025 12:00:00 AM,No,No
Tutela,T,10698824,Vladimir Fernández Andrade,Salas de Revisión,T,T-321/25,07/28/2025 12:00:00 AM,No,No
Demanda de inconstitucionalidad,D,15525,Jorge Enrique Ibáñez Najar,Sala Plena,C,C-323/25,07/30/2025 12:00:00 AM,s.d.,s.d.
Tutela,T,10782263,Jorge Enrique Ibáñez Najar,Salas de Revisión,T,T-322/25,07/30/2025 12:00:00 AM,No,No
Decreto Legislativo,RE,385,Héctor Alfonso Carvajal Londoño,Sala Plena,C,C-326/25,07/31/2025 12:00:00 AM,Sí,No
Demanda de inconstitucionalidad,D,15764,Vladimir Fernández Andrade,Sala Plena,C,C-327/25,07/31/2025 12:00:00 AM,No,Sí
Tutela,T,10722117,Natalia Ángel Cabo,Sala Plena,SU,SU-328/25,07/31/2025 12:00:00 AM,Sí,Sí
Tutela,T,10869114,Natalia Ángel Cabo,Salas de Revisión,T,T-324/25,07/31/2025 12:00:00 AM,No,No
Tutela,T,10938189,Natalia Ángel Cabo,Salas de Revisión,T,T-325/25,07/31/2025 12:00:00 AM,No,No
Tutela,T,10820491,Paola Andrea Meneses Mosquera,Salas de Revisión,T,T-329/25,07/31/2025 12:00:00 AM,No,No
Tutela,T,10888854,Paola Andrea Meneses Mosquera,Salas de Revisión,T,T-330/25,08/06/2025 12:00:00 AM,No,No
Tutela,T,10801657,Paola Andrea Meneses Mosquera,Salas de Revisión,T,T-331/25,08/06/2025 12:00:00 AM,No,Sí
Demanda de inconstitucionalidad,D,16337,Lina Marcela Escobar Martínez,Sala Plena,C,C-332/25,08/07/2025 12:00:00 AM,Sí,Sí
Tutela,T,10942483,Héctor Alfonso Carvajal Londoño,Salas de Revisión,T,T-333/25,08/08/2025 12:00:00 AM,No,No
Tutela,T,10984958,José Fernando Reyes Cuartas,Salas de Revisión,T,T-334/25,08/08/2025 12:00:00 AM,No,No
Tutela,T,10970696,José Fernando Reyes Cuartas,Salas de Revisión,T,T-335/25,08/11/2025 12:00:00 AM,No,No
Tutela,T,10895740,Paola Andrea Meneses Mosquera,Salas de Revisión,T,T-336/25,08/12/2025 12:00:00 AM,No,No
Tutela,T,10892070,Héctor Alfonso Carvajal Londoño,Salas de Revisión,T,T-337/25,08/13/2025 12:00:00 AM,No,No
Ley Aprobatoria de Tratado,LAT,501,Héctor Alfonso Carvajal Londoño,Sala Plena,C,C-338/25,08/14/2025 12:00:00 AM,No,Sí
Proyecto de Ley Estatutaria,PE,57,Jorge Enrique Ibáñez Najar,Sala Plena,C,C-340/25,08/14/2025 12:00:00 AM,No,No
Tutela,T,10865284,Héctor Alfonso Carvajal Londoño,Sala Plena,SU,SU-339/25,08/14/2025 12:00:00 AM,s.d.,s.d.
Tutela,T,10805099,José Fernando Reyes Cuartas,Salas de Revisión,T,T-341/25,08/14/2025 12:00:00 AM,No,No
Tutela,T,10850607,José Fernando Reyes Cuartas,Salas de Revisión,T,T-342/25,08/15/2025 12:00:00 AM,No,No
Tutela,T,10886018,Natalia Ángel Cabo,Salas de Revisión,T,T-343/25,08/15/2025 12:00:00 AM,No,No
Tutela,T,10857320,Juan Carlos Cortés González,Salas de Revisión,T,T-344/25,08/19/2025 12:00:00 AM,No,No
Tutela,T,10959442,Héctor Alfonso Carvajal Londoño,Salas de Revisión,T,T-345/25,08/19/2025 12:00:00 AM,No,No
Tutela,T,10901033,Paola Andrea Meneses Mosquera,Salas de Revisión,T,T-346/25,08/19/2025 12:00:00 AM,No,No
Tutela,T,10905164,Juan Carlos Cortés González,Salas de Revisión,T,T-347/25,08/20/2025 12:00:00 AM,No,No
Tutela,T,10827287,Paola Andrea Meneses Mosquera,Salas de Revisión,T,T-348/25,08/20/2025 12:00:00 AM,No,No
Tutela,T,10653779,Juan Carlos Cortés González,Salas de Revisión,T,T-349/25,08/20/2025 12:00:00 AM,No,No
Tutela,T,10667157,Miguel Efrain Polo Rosero,Salas de Revisión,T,T-350/25,08/21/2025 12:00:00 AM,No,No
Tutela,T,10824261,Héctor Alfonso Carvajal Londoño,Salas de Revisión,T,T-351/25,08/25/2025 12:00:00 AM,No,No
Tutela,T,10150585,José Fernando Reyes Cuartas,Salas de Revisión,T,T-352/25,08/26/2025 12:00:00 AM,Sí,No
Tutela,T,10637970,Juan Carlos Cortés González,Salas de Revisión,T,T-353/25,08/26/2025 12:00:00 AM,No,No
Tutela,T,10521156,Vladimir Fernández Andrade,Salas de Revisión,T,T-354/25,08/27/2025 12:00:00 AM,Sí,No
Tutela,T,10991551,Vladimir Fernández Andrade,Salas de Revisión,T,T-355/25,08/28/2025 12:00:00 AM,No,No
Tutela,T,10946372,Miguel Efrain Polo Rosero,Salas de Revisión,T,T-356/25,08/28/2025 12:00:00 AM,No,No
Tutela,T,10924048,Paola Andrea Meneses Mosquera,Salas de Revisión,T,T-357/25,08/28/2025 12:00:00 AM,No,No
Tutela,T,10957288,Juan Carlos Cortés González,Salas de Revisión,T,T-358/25,08/29/2025 12:00:00 AM,No,No
Demanda de inconstitucionalidad,D,16115,Miguel Efrain Polo Rosero,Sala Plena,C,C-364/25,09/03/2025 12:00:00 AM,No,No
Demanda de inconstitucionalidad,D,16231,Jorge Enrique Ibáñez Najar,Sala Plena,C,C-365/25,09/03/2025 12:00:00 AM,s.d.,s.d.
Demanda de inconstitucionalidad,D,16361,Lina Marcela Escobar Martínez,Sala Plena,C,C-366/25,09/03/2025 12:00:00 AM,No,No
Tutela,T,10131749,Miguel Efrain Polo Rosero,Sala Plena,SU,SU-367/25,09/03/2025 12:00:00 AM,No,Sí
Tutela,T,10869111,Lina Marcela Escobar Martínez; Vladimir Fernández Andrade,Sala Plena,SU,SU-368/25,09/03/2025 12:00:00 AM,No,Sí
Tutela,T,11002303,Héctor Alfonso Carvajal Londoño,Salas de Revisión,T,T-359/25,09/03/2025 12:00:00 AM,No,No
Tutela,T,10892417,José Fernando Reyes Cuartas,Salas de Revisión,T,T-360/25,09/03/2025 12:00:00 AM,No,No
Tutela,T,11014071,Juan Carlos Cortés González,Salas de Revisión,T,T-361/25,09/03/2025 12:00:00 AM,Sí,No
Tutela,T,10983676,José Fernando Reyes Cuartas,Salas de Revisión,T,T-362/25,09/03/2025 12:00:00 AM,No,Sí
Tutela,T,11057521,José Fernando Reyes Cuartas,Salas de Revisión,T,T-363/25,09/03/2025 12:00:00 AM,No,No
Demanda de inconstitucionalidad,D,16216,José Fernando Reyes Cuartas,Sala Plena,C,C-369/25,09/04/2025 12:00:00 AM,s.d.,s.d.
Demanda de inconstitucionalidad,D,16101,Miguel Efrain Polo Rosero,Sala Plena,C,C-374/25,09/04/2025 12:00:00 AM,s.d.,s.d.
Tutela,T,11087164,Héctor Alfonso Carvajal Londoño,Salas de Revisión,T,T-370/25,09/04/2025 12:00:00 AM,No,No
Tutela,T,10995356,Natalia Ángel Cabo,Salas de Revisión,T,T-371/25,09/04/2025 12:00:00 AM,No,No
Tutela,T,11088649,José Fernando Reyes Cuartas,Salas de Revisión,T,T-372/25,09/04/2025 12:00:00 AM,No,No
Tutela,T,10976081,Paola Andrea Meneses Mosquera,Salas de Revisión,T,T-373/25,09/04/2025 12:00:00 AM,No,No
Tutela,T,10809821,Paola Andrea Meneses Mosquera,Salas de Revisión,T,T-375/25,09/05/2025 12:00:00 AM,No,No
Tutela,T,11088249,Héctor Alfonso Carvajal Londoño,Salas de Revisión,T,T-376/25,09/08/2025 12:00:00 AM,No,Sí
Tutela,T,11013159,Lina Marcela Escobar Martínez,Salas de Revisión,T,T-377/25,09/11/2025 12:00:00 AM,No,Sí
Tutela,T,10971183,Natalia Ángel Cabo,Salas de Revisión,T,T-378/25,09/15/2025 12:00:00 AM,No,No
Tutela,T,10924061,Juan Jacobo Calderón Villegas,Salas de Revisión,T,T-379/25,09/16/2025 12:00:00 AM,No,Sí
Tutela,T,10993875,Héctor Alfonso Carvajal Londoño,Salas de Revisión,T,T-380/25,09/17/2025 12:00:00 AM,No,No
Decreto Legislativo,RE,382,Miguel Efrain Polo Rosero,Sala Plena,C,C-381/25,09/18/2025 12:00:00 AM,Sí,Sí
Ley Aprobatoria de Tratado,LAT,500,Lina Marcela Escobar Martínez,Sala Plena,C,C-382/25,09/18/2025 12:00:00 AM,No,No
Ley Aprobatoria de Tratado,LAT,504,Lina Marcela Escobar Martínez,Sala Plena,C,C-383/25,09/18/2025 12:00:00 AM,No,No
Demanda de inconstitucionalidad,D,16300,Natalia Ángel Cabo,Sala Plena,C,C-384/25,09/18/2025 12:00:00 AM,No,No
Demanda de inconstitucionalidad,D,15932,Juan Carlos Cortés González,Sala Plena,C,C-385/25,09/18/2025 12:00:00 AM,No,Sí
Tutela,T,11076361,Paola Andrea Meneses Mosquera,Salas de Revisión,T,T-386/25,09/19/2025 12:00:00 AM,No,No
Tutela,T,10938839,Juan Jacobo Calderón Villegas,Salas de Revisión,T,T-387/25,09/19/2025 12:00:00 AM,No,Sí
Tutela,T,10656152,Vladimir Fernández Andrade,Salas de Revisión,T,T-388/25,09/19/2025 12:00:00 AM,No,No
Tutela,T,10972404,Juan Jacobo Calderón Villegas,Salas de Revisión,T,T-389/25,09/23/2025 12:00:00 AM,No,No
Tutela,T,10194044,Natalia Ángel Cabo,Salas de Revisión,T,T-390/25,09/25/2025 12:00:00 AM,No,No
Tutela,T,11003385,Natalia Ángel Cabo,Salas de Revisión,T,T-391/25,09/25/2025 12:00:00 AM,No,No
Tutela,T,11179321,Juan Jacobo Calderón Villegas,Salas de Revisión,T,T-392/25,09/26/2025 12:00:00 AM,Sí,No
Tutela,T,11008012,Vladimir Fernández Andrade,Salas de Revisión,T,T-393/25,09/26/2025 12:00:00 AM,No,Sí
Tutela,T,11066338,Juan Jacobo Calderón Villegas,Salas de Revisión,T,T-394/25,09/26/2025 12:00:00 AM,No,No
Tutela,T,10908482,Vladimir Fernández Andrade,Salas de Revisión,T,T-395/25,09/29/2025 12:00:00 AM,Sí,Sí
Tutela,T,10741352,Paola Andrea Meneses Mosquera,Salas de Revisión,T,T-396/25,09/29/2025 12:00:00 AM,No,No
Tutela,T,10992680,Paola Andrea Meneses Mosquera,Salas de Revisión,T,T-397/25,09/29/2025 12:00:00 AM,Sí,No
Tutela,T,11078879,Paola Andrea Meneses Mosquera,Salas de Revisión,T,T-398/25,09/29/2025 12:00:00 AM,No,No
Tutela,T,10947262,Paola Andrea Meneses Mosquera,Salas de Revisión,T,T-399/25,09/29/2025 12:00:00 AM,No,Sí
Tutela,T,10947170,Natalia Ángel Cabo,Salas de Revisión,T,T-400/25,09/29/2025 12:00:00 AM,No,No
Tutela,T,11102220,Juan Jacobo Calderón Villegas,Salas de Revisión,T,T-401/25,09/30/2025 12:00:00 AM,No,No
Tutela,T,10981717,Paola Andrea Meneses Mosquera,Salas de Revisión,T,T-402/25,09/30/2025 12:00:00 AM,No,No
Tutela,T,10639278,Juan Jacobo Calderón Villegas,Salas de Revisión,T,T-403/25,09/30/2025 12:00:00 AM,No,No
Tutela,T,10878706,Paola Andrea Meneses Mosquera,Salas de Revisión,T,T-404/25,09/30/2025 12:00:00 AM,No,No
Tutela,T,11000086,Carlos Camargo Assis; Juan Jacobo Calderón Villegas,Salas de Revisión,T,T-406/25,10/01/2025 12:00:00 AM,No,Sí
Tutela,T,10890650,Miguel Efrain Polo Rosero,Salas de Revisión,T,T-408/25,10/01/2025 12:00:00 AM,No,No
Ley Aprobatoria de Tratado,LAT,498,Natalia Ángel Cabo,Sala Plena,C,C-409/25,10/02/2025 12:00:00 AM,No,Sí
Decreto Legislativo,RE,386,Juan Carlos Cortés González,Sala Plena,C,C-410/25,10/02/2025 12:00:00 AM,No,Sí
Demanda de inconstitucionalidad,D,16330,Vladimir Fernández Andrade,Sala Plena,C,C-411/25,10/02/2025 12:00:00 AM,Sí,Sí
Demanda de inconstitucionalidad,D,16289,Natalia Ángel Cabo,Sala Plena,C,C-412/25,10/02/2025 12:00:00 AM,No,Sí
Proyecto de Ley Estatutaria,PE,56,Juan Carlos Cortés González,Sala Plena,C,C-413/25,10/02/2025 12:00:00 AM,No,Sí
Tutela,T,11102180,Juan Carlos Cortés González,Salas de Revisión,T,T-414/25,10/03/2025 12:00:00 AM,No,No
Tutela,T,11019508,Lina Marcela Escobar Martínez,Salas de Revisión,T,T-415/25,10/06/2025 12:00:00 AM,No,No
Tutela,T,10916566,Lina Marcela Escobar Martínez,Salas de Revisión,T,T-416/25,10/06/2025 12:00:00 AM,No,No
Tutela,T,10992728,Lina Marcela Escobar Martínez,Salas de Revisión,T,T-418/25,10/06/2025 12:00:00 AM,No,No
Tutela,T,10822032,Vladimir Fernández Andrade,Salas de Revisión,T,T-419/25,10/07/2025 12:00:00 AM,No,No
Tutela,T,10481599,Juan Carlos Cortés González,Salas de Revisión,T,T-420/25,10/09/2025 12:00:00 AM,No,No
Tutela,T,10809411,Lina Marcela Escobar Martínez,Salas de Revisión,T,T-421/25,10/14/2025 12:00:00 AM,No,No
Tutela,T,10880100,Jorge Enrique Ibáñez Najar,Salas de Revisión,T,T-422/25,10/14/2025 12:00:00 AM,No,No
Tutela,T,10817514,Jorge Enrique Ibáñez Najar,Salas de Revisión,T,T-423/25,10/14/2025 12:00:00 AM,No,No
Ley Aprobatoria de Tratado,LAT,503,Juan Carlos Cortés González,Sala Plena,C,C-424/25,10/15/2025 12:00:00 AM,No,No
Demanda de inconstitucionalidad,D,16470,Héctor Alfonso Carvajal Londoño,Sala Plena,C,C-427/25,10/15/2025 12:00:00 AM,s.d.,s.d.
Demanda de inconstitucionalidad,D,16526,Jorge Enrique Ibáñez Najar,Sala Plena,C,C-428/25,10/15/2025 12:00:00 AM,s.d.,s.d.
Tutela,T,11110232,Natalia Ángel Cabo,Sala Plena,SU,SU-425/25,10/15/2025 12:00:00 AM,No,Sí
Tutela,T,10609927,Jorge Enrique Ibáñez Najar,Sala Plena,SU,SU-426/25,10/15/2025 12:00:00 AM,Sí,Sí
Demanda de inconstitucionalidad,D,16351,Jorge Enrique Ibáñez Najar,Sala Plena,C,C-429/25,10/16/2025 12:00:00 AM,No,Sí
Decreto Legislativo,RE,380,Paola Andrea Meneses Mosquera,Sala Plena,C,C-431/25,10/16/2025 12:00:00 AM,Sí,Sí
Tutela,T,11014611,Lina Marcela Escobar Martínez,Sala Plena,SU,SU-432/25,10/16/2025 12:00:00 AM,s.d.,s.d.
Tutela,T,11046487,Natalia Ángel Cabo,Salas de Revisión,T,T-430/25,10/16/2025 12:00:00 AM,No,No
Tutela,T,11189588,Juan Carlos Cortés González,Salas de Revisión,T,T-433/25,10/17/2025 12:00:00 AM,No,No
Tutela,T,10965733,Miguel Efrain Polo Rosero,Salas de Revisión,T,T-434/25,10/22/2025 12:00:00 AM,No,No
Tutela,T,11073655,Paola Andrea Meneses Mosquera,Salas de Revisión,T,T-435/25,10/22/2025 12:00:00 AM,No,Sí
Tutela,T,10655948,Jorge Enrique Ibáñez Najar,Salas de Revisión,T,T-436/25,10/22/2025 12:00:00 AM,No,No
Tutela,T,10465623,Natalia Ángel Cabo,Salas de Revisión,T,T-437/25,10/23/2025 12:00:00 AM,No,No
Tutela,T,10705209,Natalia Ángel Cabo,Salas de Revisión,T,T-438/25,10/23/2025 12:00:00 AM,No,No
Tutela,T,11101758,Vladimir Fernández Andrade,Salas de Revisión,T,T-439/25,10/27/2025 12:00:00 AM,Sí,Sí
Tutela,T,10983026,Vladimir Fernández Andrade,Salas de Revisión,T,T-440/25,10/27/2025 12:00:00 AM,No,Sí
Tutela,T,11125058,Lina Marcela Escobar Martínez,Salas de Revisión,T,T-441/25,10/28/2025 12:00:00 AM,Sí,Sí
Demanda de inconstitucionalidad,D,16321,Miguel Efrain Polo Rosero,Sala Plena,C,C-443/25,10/29/2025 12:00:00 AM,No,No
Tutela,T,10935836,Juan Carlos Cortés González,Salas de Revisión,T,T-442/25,10/29/2025 12:00:00 AM,Sí,No
Demanda de inconstitucionalidad,D,16346,Paola Andrea Meneses Mosquera,Sala Plena,C,C-445/25,10/30/2025 12:00:00 AM,Sí,Sí
Demanda de inconstitucionalidad,D,16356,Natalia Ángel Cabo,Sala Plena,C,C-447/25,10/30/2025 12:00:00 AM,No,Sí
Demanda de inconstitucionalidad,D,16291,Héctor Alfonso Carvajal Londoño,Sala Plena,C,C-448/25,10/30/2025 12:00:00 AM,Sí,Sí
Tutela,T,11061320,Lina Marcela Escobar Martínez,Sala Plena,SU,SU-444/25,10/30/2025 12:00:00 AM,s.d.,s.d.
Tutela,T,10656933,Héctor Alfonso Carvajal Londoño,Sala Plena,SU,SU-446/25,10/30/2025 12:00:00 AM,s.d.,s.d.
Tutela,T,11046911,Natalia Ángel Cabo,Salas de Revisión,T,T-449/25,10/30/2025 12:00:00 AM,No,No
Tutela,T,10932748,Juan Carlos Cortés González,Salas de Revisión,T,T-450/25,10/31/2025 12:00:00 AM,No,No
Tutela,T,11039219,Juan Carlos Cortés González,Salas de Revisión,T,T-451/25,10/31/2025 12:00:00 AM,No,No
Tutela,T,10662574,Vladimir Fernández Andrade,Salas de Revisión,T,T-452/25,11/04/2025 12:00:00 AM,No,No
Tutela,T,10949807,Lina Marcela Escobar Martínez,Salas de Revisión,T,T-453/25,11/05/2025 12:00:00 AM,No,No
Tutela,T,8996071,Miguel Efrain Polo Rosero,Sala Plena,SU,SU-454/25,11/06/2025 12:00:00 AM,No,No
Tutela,T,11074765,Vladimir Fernández Andrade,Salas de Revisión,T,T-455/25,11/06/2025 12:00:00 AM,No,No
Tutela,T,10916090,Vladimir Fernández Andrade,Salas de Revisión,T,T-456/25,11/06/2025 12:00:00 AM,No,No
Tutela,T,11039694,Lina Marcela Escobar Martínez,Salas de Revisión,T,T-457/25,11/07/2025 12:00:00 AM,No,No
Tutela,T,10745268,Miguel Efrain Polo Rosero,Salas de Revisión,T,T-458/25,11/07/2025 12:00:00 AM,No,No
Tutela,T,10931523,Lina Marcela Escobar Martínez,Salas de Revisión,T,T-459/25,11/10/2025 12:00:00 AM,No,No
Tutela,T,11067585,Natalia Ángel Cabo,Salas de Revisión,T,T-460/25,11/11/2025 12:00:00 AM,No,No
Tutela,T,11060348,Juan Carlos Cortés González,Salas de Revisión,T,T-461/25,11/11/2025 12:00:00 AM,No,No
Tutela,T,11005826,Juan Carlos Cortés González,Salas de Revisión,T,T-462/25,11/11/2025 12:00:00 AM,Sí,No
Tutela,T,10876418,Juan Carlos Cortés González,Salas de Revisión,T,T-463/25,11/12/2025 12:00:00 AM,No,No
Demanda de inconstitucionalidad,D,16206,Juan Carlos Cortés González,Sala Plena,C,C-464/25,11/13/2025 12:00:00 AM,No,No
Demanda de inconstitucionalidad,D,16426,Miguel Efrain Polo Rosero,Sala Plena,C,C-465/25,11/13/2025 12:00:00 AM,No,Sí
Decreto Legislativo,RE,383,Lina Marcela Escobar Martínez,Sala Plena,C,C-467/25,11/13/2025 12:00:00 AM,s.d.,s.d.
Proyecto de Ley Estatutaria,PE,59,Lina Marcela Escobar Martínez,Sala Plena,C,C-468/25,11/13/2025 12:00:00 AM,s.d.,s.d.
Tutela,T,10917453,Lina Marcela Escobar Martínez,Sala Plena,SU,SU-466/25,11/13/2025 12:00:00 AM,No,Sí
Tutela,T,10982860,Miguel Efrain Polo Rosero,Salas de Revisión,T,T-469/25,11/14/2025 12:00:00 AM,No,No
Tutela,T,11145472,Miguel Efrain Polo Rosero,Salas de Revisión,T,T-470/25,11/14/2025 12:00:00 AM,No,No
Tutela,T,10963930,Vladimir Fernández Andrade,Salas de Revisión,T,T-471/25,11/20/2025 12:00:00 AM,No,Sí
Tutela,T,10603465,Vladimir Fernández Andrade,Salas de Revisión,T,T-472/25,11/24/2025 12:00:00 AM,No,No
Tutela,T,11090710,Juan Carlos Cortés González,Salas de Revisión,T,T-473/25,11/24/2025 12:00:00 AM,No,No
Tutela,T,10668452,Miguel Efrain Polo Rosero,Salas de Revisión,T,T-474/25,11/24/2025 12:00:00 AM,No,No
Tutela,T,11189832,Paola Andrea Meneses Mosquera,Salas de Revisión,T,T-475/25,11/25/2025 12:00:00 AM,No,Sí
Tutela,T,11105336,Miguel Efrain Polo Rosero,Salas de Revisión,T,T-476/25,11/25/2025 12:00:00 AM,No,No
Demanda de inconstitucionalidad,D,16385,Lina Marcela Escobar Martínez,Sala Plena,C,C-477/25,11/27/2025 12:00:00 AM,s.d.,s.d.
Demanda de inconstitucionalidad,D,16345,Héctor Alfonso Carvajal Londoño,Sala Plena,C,C-478/25,11/27/2025 12:00:00 AM,s.d.,s.d.
Demanda de inconstitucionalidad,D,15465,Héctor Alfonso Carvajal Londoño,Sala Plena,C,C-479/25,11/27/2025 12:00:00 AM,s.d.,s.d.
Tutela,T,10968519,Miguel Efrain Polo Rosero,Sala Plena,SU,SU-480/25,11/27/2025 12:00:00 AM,No,No
Tutela,T,11003615,Jorge Enrique Ibáñez Najar,Salas de Revisión,T,T-481/25,11/27/2025 12:00:00 AM,No,No
Tutela,T,11222700,Juan Carlos Cortés González,Salas de Revisión,T,T-482/25,11/27/2025 12:00:00 AM,No,No
Tutela,T,11112190,Vladimir Fernández Andrade,Salas de Revisión,T,T-483/25,11/28/2025 12:00:00 AM,Sí,No
Tutela,T,11198840,Héctor Alfonso Carvajal Londoño,Salas de Revisión,T,T-484/25,12/01/2025 12:00:00 AM,No,No
Tutela,T,10929089,Jorge Enrique Ibáñez Najar,Salas de Revisión,T,T-485/25,12/01/2025 12:00:00 AM,Sí,No
Tutela,T,10863309,Lina Marcela Escobar Martínez,Salas de Revisión,T,T-486/25,12/01/2025 12:00:00 AM,Sí,No
Tutela,T,11103523,Héctor Alfonso Carvajal Londoño,Salas de Revisión,T,T-487/25,12/02/2025 12:00:00 AM,No,No
Tutela,T,10986437,Jorge Enrique Ibáñez Najar,Salas de Revisión,T,T-488/25,12/03/2025 12:00:00 AM,No,No
Tutela,T,10965181,Vladimir Fernández Andrade,Salas de Revisión,T,T-489/25,12/03/2025 12:00:00 AM,No,Sí
Tutela,T,11193213,Lina Marcela Escobar Martínez,Salas de Revisión,T,T-490/25,12/03/2025 12:00:00 AM,No,No
Tutela,T,11071400,Juan Carlos Cortés González,Salas de Revisión,T,T-491/25,12/09/2025 12:00:00 AM,No,No
Demanda de inconstitucionalidad,D,16434,Héctor Alfonso Carvajal Londoño,Sala Plena,C,C-492/25,12/10/2025 12:00:00 AM,No,No
Demanda de inconstitucionalidad,D,16596,Héctor Alfonso Carvajal Londoño,Sala Plena,C,C-493/25,12/10/2025 12:00:00 AM,s.d.,s.d.
Demanda de inconstitucionalidad,D,16557,Lina Marcela Escobar Martínez,Sala Plena,C,C-494/25,12/10/2025 12:00:00 AM,s.d.,s.d.
Ley Aprobatoria de Tratado,LAT,499,Vladimir Fernández Andrade,Sala Plena,C,C-495/25,12/10/2025 12:00:00 AM,s.d.,s.d.
Tutela,T,11070795,Carlos Camargo Assis,Salas de Revisión,T,T-496/25,12/10/2025 12:00:00 AM,No,No
Tutela,T,11224975,Carlos Camargo Assis,Salas de Revisión,T,T-497/25,12/10/2025 12:00:00 AM,No,No
Tutela,T,10927115,Jorge Enrique Ibáñez Najar,Salas de Revisión,T,T-498/25,12/10/2025 12:00:00 AM,No,No
Tutela,T,10642619,Jorge Enrique Ibáñez Najar,Salas de Revisión,T,T-499/25,12/10/2025 12:00:00 AM,No,No
Tutela,T,11187888,Vladimir Fernández Andrade,Sala Plena,SU,SU-502/25,12/11/2025 12:00:00 AM,s.d.,s.d.
Tutela,T,10976437,Juan Carlos Cortés González,Salas de Revisión,T,T-500/25,12/11/2025 12:00:00 AM,No,No
Tutela,T,11204697,Paola Andrea Meneses Mosquera,Salas de Revisión,T,T-501/25,12/11/2025 12:00:00 AM,No,No
Demanda de inconstitucionalidad,D,16342,Miguel Efrain Polo Rosero,Sala Plena,C,C-503/25,12/12/2025 12:00:00 AM,s.d.,s.d.
